Review Time,ASIN,Overall,Summary,Reviewer ID,Review Text
2014-05-20,B00HQLB72Q,4.0,4.5 stars! Loved Kai!,A2MHRBM9MKRNTN,"Rachel's life was destroyed in an instant three years ago. Her whole life changed and she needed time to recover. Then she made her escape to a new life in college. She lost her boyfriend and left her best friends, Dakota and her brother Kai, and Shane. She met new friends Avery and Ella in college, but she did not share her past pain and tried to be a new person. She kept up a facade as a more outgoing flirt with a penchant for jocks. But now she is home again with her old friends and back to being that girl she was before she left.Kai was there for her during the hardest time in her life and developed feelings for his sister's best friend. After they went their separate ways, he tried to forget her, but it was difficult. And now that they are back together for the summer, it is impossible to ignore the feelings he has been carrying around for her. But his life is a mess and he knows he is not good enough. He is rough, tatted, pierced, and loves music. A far cry from the preppy jocks that seem to be her type. And he does not think she feels the same way about him.But as they spend more time together she is remembering how Kai has always been there for her. She begins to start seeing him as more than a friend, but someone she is attracted to that really knows and cares about her. But Rachel is a girl who lost her way. She has put up walls and kept people out. Her personality had undergone changes over the years and she is trying to figure out who she is and where she fits in.It is confusing for both of them navigating between the attraction they are feeling and resolve it with their past friendship. Kai won me over early on. He was so sweet, protective, and had such strong feelings. But he was totally vulnerable, had fears, insecurities, and was afraid to scare her away. He also had a lot of guilt. I loved that in this story, it was the guy who held the torch for years. And she really had no idea how he felt since he had hidden it so well. They both had crutches to help them cope with their issues and the void in their lives.But she has kept secrets from him, her old friends, and new friends. She has to deal with her worlds colliding and coming clean to all involved. She really needs an anchor and to let someone really in. And he needs to find direction for his life. He needs passion and purpose to overcome feeling numb. And their decisions do not only affect themselves but also their whole support system.Their connection was sweet and built on history. I loved how Kai had been there for her in various capacities and really knew how she had changed. Together their sexual tension and chemistry was hot. And his dirty talking was so in contrast to his soft, sweet side. But their communication seemed to be really good in some ways and lacking in others. So they were often confused about the others' intentions. And their lives and goals were not always compatible.Can they overcome all of the obstacles, open up, and make it more than just a summer secret fling?This is the first book I have read in this series, but I had no trouble reading it as a stand alone. I enjoyed her friends from college, Avery and Ella, even though I have not read their books in this series(but now I want to). And I liked their best friends Shane and Dakota. I would to see their full story in another book. There also seemed to be a little tease with his cousin Nate and a girl named Jessie.I really liked Christina Lee's writing style. It flowed well, sucked me in, and kept me enthralled in their story. It was told in both points of view which was very important due to their confusion and hidden feelings. The characters were complex and well developed. The plot line was interesting. Overall it was an engaging story about friendship, love, and finding your own way. It was funny, sexy, sweet, and Kai was totally swoonworthy.I was gifted a copy in exchange for an honest review."
2014-01-12,B00HQLF9N4,5.0,omg,A7680SIFL7BXI,I love this series I hate it has came to an end had me in tears I'm so happy for Aaliyah and Ace for them fighting all these battles that have came there way and they have overcame it and they are still together
2014-04-29,B00HRHUSN8,4.0,Nice,A2X3CUGZ19DU4Q,"What can happen to coworkers who become lovers, and the problems that can happen, at work and home.  Another book will hopefully clear up, did the lovers continued or desolvedtheir relationship.  Would read from the author again."
2014-02-12,B00HRNR0O2,5.0,A Short christmas/yuletide  tale for the family of Alia in the Fail!,A2O35J0TAL4ZKX,A wish is a short continuation story. It is just a small update of Lia Fail during Christmas. You find out a little more that has been happening in the Fail. It is a heart warming tale of Yultide/Christmas wishes for the family of Alia. If you have read the first book then you most definetly want to read this cute heart warming tale.
2014-01-11,B00HS5DYDA,5.0,Loved This New Series,A3DEU88K1TU5MY,"I loved this book.  Stayed up until 4 a.m. reading it even though I had to go to work the next day.  Worth it!  Great characters, interesting premise, hot sex!  The action is fast and furious!  The heroes are larger than life!  The heroines are strong and capable!My only worry is that with all the series S E Smith has going, it will take forever to publish the next Alliance installment.  I'll wait, but not patiently."
2014-04-20,B00HTBXYGU,5.0,Great Apocalyptic read,A3QZAK4BXJBC2W,This is an awesome book that I can't wait to see more of. I love the interaction with the characters and the strength they show dealing with what happens.
2014-02-10,B00HTJ75XA,4.0,Sweet little Valentines Day story,A2V9CJQBGND5AD,"Wendy Sparrow writes what I call &#34;cotton candy romances.&#34;  They're light, sweet, and somehow irresistible.  Cursed by Cupid fits right in.  It's light, sweet and very tempting.  Not only do we have a heroine with three years of bad luck, but a hunky guy who is out to prove to her that curses aren't real.I'll leave it up to you to decide if curses are real - I can tell you that they had the date from hell.  I can tell you that you'll enjoy a a nice Valentines Day themed romance.  Everyone needs some cotton candy in their life!One last thing, I want to warn you  - Ever since I read Cursed by Cupid, things have been going wrong in my life.  Hopefully the curse won't pass to on to you."
2014-05-17,B00HTJH9J0,4.0,4.5 Stars,A1AYACY5KT0YOG,"I have thoroughly enjoyed this series by Rachel Harris.  The first book was really cute and sweet and I loved Cat and Lorenzo, and were briefly introduced to Lucas.  The second book, A Tale of Two Centuries was Alessandra and Austin's story and I enjoyed it even more than the first.  We got to see a bit of Lucas and Cat in that book also, but we really get to know Lucas in My Not So Super Sweet Life, and I totally fell in love with him.  Where as the first two books were more light and fun, this book is more on the serious side, and OMG - the romance factor is turned up into the read/heated zone big time.  I loved it!!Cat just wants to have a normal life, but with her parents both being in Hollywood, her dad's upcoming marriage, and a stunt her mom pulls, Cat has some serious issues she has to deal with in this book, and she doesn't always handle things in the best manner.  Lucas also has his own problems he is dealing with related to his family and what's expect of him.  Lucas is so romantic and totally swoon-worthy, and is also very protective of what's his, namely Cat.  He really outdoes himself in the boyfriend department and I would love to just pull him out of the book and keep him for myself.  He truly is a modern day Prince Charming.  We are also introduced to a new character, Ransom, and well.....I hope we get to see more of him.My Not So Super Sweet Life is a wonderful addition to this adorably sweet, fun, and swoony series that YA romance fans will love.  The story is captivating, the characters are beautifully done, and Rachel Harris has once again proved what a talented and creative author she is."
2014-01-28,B00HTX433G,5.0,I can do this!,AV9D6ND2C68BR,Before I got this book I knew nothing about greenhouses but my girlfriend really wants one for her flowers and plants. This book gave me all the information I needed and it laid out all of my options for me. The author introduced me to the idea of greenhouse kits! I didn't even know about them but I think that's the option I'm going to go with. There is also a nice chapter in here about heating and cooling systems. My girlfriend is going to be so thrilled when I tell her I can actually do this. Great resource.
2014-07-11,B00HUEYI2K,5.0,Great,AXP4J8ULSBDKL,I loved all the books in this series. They were awesome!! Now I want to know what will happen with Akron?
2014-04-1,B00HV2DE7G,4.0,Great story!,A2MUYZCYMA2FJ6,"Beached is the story is the second installment for Ros Baxter&#8217;s Aegira Chronicles and follows the journey of Princess Lecanora to save her kingdom of Aegira.Aegira, for those of you who have read book one (Fish Out of Water), is based on a Norse myth and sets this story up in an mythical and whimsical type of aura that can&#8217;t help but automatically pique your interest!But when you mix that with a little love, mystery, suspense, some magic, and a handsome mercenary from the Land&#8230;how will this all turn out?  And when this ensues the clashing of two worlds, how far will Lecanora go to prevent all chaos from taking place?So, my thoughts:  I really liked this book, I did.  But it did have a few snags as well.While I do love me a mermaid read, there was something missing in it.  For me, I just felt disconnected from the plot and the writing.  It just didn&#8217;t pull me in as much as book one did with the character being a strong, snarky, and opinionated female.  Maybe that&#8217;s just a preference of mine: strong protagonist leads instead of whiny, oblivious, and completely nave characters.I&#8217;m not saying that the temperament of Lecanora annoyed me.  She didn&#8217;t.  She was just too innocent for my taste is all.  But, I guess that&#8217;s the diversity that Ms. Baxter brings as Rania and Lecanora are polar opposites and bring something new to each plot development.  How refreshing of her!So over all,  a nice splash of salt water for me filled with intrigue, conspiracy, and a young girl gathering her strength and digging deep within herself to prove to herself and others that she has what it takes to save her beloved sea home."
2014-04-18,B00HVFB1IM,4.0,ohhh yes!,A3RX97V4CTXLOQ,"~ I was given this book in exchange for an honest review ~Wow...i have to say i do  love short stories that are funny,sexy and hot as hell.Luna is hidding her real self and is a only one night stand girlHe simply wants her and he will have her.exciting story ,quicked passed,with an awesome alpha male and an amazing feisty female character.The only downer is the cliffhanger end...i hate cliffhanging!!!A must read but a 4 for me(due to cliffhanging).~ Review has been done in conjunction with Platypire Reviews ~[...]"
2014-01-18,B00HX1BD7I,5.0,"Beautfiul love story...,.",A2QSGRYRV4USD,"Swagger by Ms Nikki, is very well written and a must read story. When I started reading this I couldn't put it down, I just knew I had to finish it. This story is about true love and how love will conquer all if you believe in it. Cruz and Rox had a connection and a common bound when they were 16 years old but due to circumstance they were pulled apart from each other for 9 years. Cruz comes back as a freelance writer who is suffering from ptsd and Rox is now running and owning her father's motel as well as taking care of her sickly mother. When they are reunited they realize that they have to be strong for each other, discuss their demons and most important know the their love will keep them together through it all. I don't want to give to much away but please read this story. You will see that no matter what your home life is like or the road you traveled, when you find your other half you will feel complete and whole...You will cry, yell and even curse out some of the characters in this book."
2014-04-27,B00HYLX4R4,5.0,SO COMPLICATED!,A386CNLWZUF3EH,"OMG!  This book has a more complicated and twisted plot than any of the series so far!  I'm only half way through but had to stop and say, OMG!  Loving it!  Will be back later!LATER:I've enjoyed this entire series but this one is a really intense mind-bender!  WOW!WARNING:  This is the 5th in a series and needs to be read AFTER the first four!WARNING: The adventure is not over yet!"
2014-01-21,B00HYN3NXC,4.0,this series grows on you :P,A6JL3E6UXN2YE,"Everville 3: The Rise of Mallory by Roy Huff is the third  book in the Everville series. It picks up right where book 2 left off with Owen and his friends on Earth preparing for Christmas. The cast in Everville is trying to return to their normal lives as they recover from adventures of the last book as well.Mallory is now raising a surprisingly powerful dragon that he intends to use for the forces of Them in their fight against The Keepers. Owen and his Everville allies know that they must prepare for a coming attack even when they are unsure of how or when it will come. Everyone must do what they can to prepare for the upcoming fight.And it isn&#8217;t only the good who are preparing, Mallory and his minions understand that their attack would come most effectively from a new, unexpected direction. If The Keepers are almost the most powerful force in the universe, where can Mallory find someone he hopes is even stronger?Such a gathering of strength might be avoided, but this can only be done with a great personal sacrifice. Just how much will Owen be willing to endure so that he might have a chance to save everything? For how very long? He might find that his original goal becomes abstract when it&#8217;s pitted against new, unforeseen happiness."
2014-02-5,B00HYQJPC2,5.0,Loved it.,A1X7TL7F1IEKRJ,First of all I was a little hesitant in purchasing due to the length. Don't get me wrong I want more books 900 plus pages but it needs to keep me hooked.  This did not let me down...fell in love with Ris or as Dex called her Ritz.  Shy and unsure of herself who wears her heart on her sleeve..... Then you have Dex the d**k. So loved her name for Dex. Alpha moody male...great combo.. Can not wait for more from this author... Hoping. Sonny or Trips book is next.  Also want to hear more about the tattoo guys and girl...  Great price and awesome length....please don't make us wait to long for the next one...
2014-01-24,B00HYUVPK8,5.0,beautifully presented and colourful,A1NQJDDJUFEB2A,A beautifully presented and colourful children night time story book. When reading the book it is calming and instills a nighttime routine which the child can read. Great message
2014-04-5,B00HYY3I18,4.0,Good Background,A3BA9CAL1VYLKL,A quick read. Not a long book or too much information about Stephen. Just enough to get a real idea of what he is really like.
2014-02-9,B00HZ6CJVA,5.0,Loved it - thrilling and sexy,AKGNEU8DB2VVR,"I'm so glad I took the chance on this book. By far one of the best I've read. The heroine was so passionate about her beliefs and her students. While some of her decisions were crazy, I lived her. The hero was the stuff dreams are made of. I kind of suspected that his sister was &#34;Linda&#34; and my heart broke for for the hero. Highly recommend without reservation."
2014-06-16,B00HZVQCWM,4.0,"3.5 stars for this contemporary, urban fantasy, M/M romance.",A2GE4E4CWEQNT2,"I received a copy of this book via Goodreads Don't Buy My Love program in exchange for an honest review.Quentin is a 19 y/o man living in a cottage outside Nottingham. He is independently wealthy on account of his father abandoning him and his mother 6 years prior--without saying goodbye and while also removing all traces of his existence from their lives--and setting a trashbag filled with half a million pounds on Quentin's bed.Quentin is gay and his BFF Bertie is a lesbian. They occasionally co-habitate. They definitely drink to excess. On New Year's Quentin is nearly killed by a drunk driver, but he is rescued by a mysterious stranger who pushes him out of the vehicle's path. This stranger has brilliant green eyes and shows up again at the hospital at odd times without speaking to Quentin.Bertie and Quentin's mother believe he's hallucinating the mysterious stranger. After what seems the absolute longest invalid recovery from a broken ankle in the modern medical era, Quentin goes out drinking with Bertie again. And again encounters the stranger. This time they speak.Turns out Tyrin is gay, and a stalker-first class. And, he's not quite human. I'm not going to reveal his powers, but from the title one should guess he's Atlantean. He is charged with finding defector Atlanteans and their half-breed children. Turns out Quentin is more than a passing interest--but Tyrin's brother is all about revealing Quentin's issues to the Atlantean community, thereby banishing Quentin to Atlantis. While this would satisfy Tyrin's sexual interest, it would mean cutting Quentin off from his loved ones...forever.The book ends with a cliffhanger where Tyrin's brother orchestrates a commotion injuring Bertie...and forcing Quentin to choose between her health and his Earth existence.The book is a bit of a slow starter with information dumping in the outset. It was clear to me the issue with Quentin's father from the second he was mentioned. The magic of Atlanteans was interesting--I liked that they all didn't have superpowers--or the same powers. Tyrin is an interesting character; I wish he hadn't come off so creepy. As for smexytimes, that's between them, alas, we get only a couple of smooches and steamy looks with teasing hints about what great times they had.It took me a bit of time to warm up to Quentin--he's a bit on the immature side. I liked him and Bertie, they are a fun platonic pair, but the boozing got a bit much. What's with all the puking and passing out? Really.The book could have used another edit to remove the punctuation errors and homonym switches."
2014-01-27,B00I17JLUO,5.0,An Amazing must read!!,A1IQRA49MRWEB,"This is a 5+ Star read!!! I absolutely loved The Broken and fell in love with River and Sammy, and i couldn't wait to read more about Jaspers story! Ker is such an amazing writer who captures you from the beginning and really has you feel a connection with each of the characters in her book!!! I couldn't put this book down and really tried to take my time and enjoy it. You are taking along the journey of Jasper, Derek, and Kyra and really love each one of them. I was laughing and mad at Jasper at times and really enjoyed this book! I just want more!! I highly recommend this book!!&#34;Because every craving needs to be fed.&#34;"
2014-02-9,B00I1MS5A6,3.0,Basic but good for beginners,A3SNQS3TEFPLX1,"There's nothing here that you couldn't find in online forums, but it's nice to have it all in one place."
2014-06-16,B00I1TD7BG,5.0,Great ending to Ryke & Kate's story!!!,A19EDIQR5CZWTQ,Love this author!!! Every book I have read by her has been great and this one definitely didn't disappoint.Would highly recommend reading this series.  Couldn't have been happier with how Captive ended.
2014-02-25,B00I1WAG44,4.0,steamy,AC41LRW6XMRAG,"After one steamy night a year ago ex-marine Nate Jennings and photographer Lilly Grayson have been at each other's throats pushing all the wrong buttons. Now with a tropical storm bearing down on the South and flights cancelled Lilly has no choice but to go on a fifteen hour road trip to Vermont for her friend Hayden's wedding with Nate. The attraction between the two is undeniable but both try to fight against it. Lilly's plan is to torture and give him the worst case of blueballs in his life. Nate's plan is to try and keep it in his pants all the while pissing her off.Nate is struggling with survivors remorse from his last tour, and guilt over leaving his ailing mother behind and his little brother to care for her. Lilly struggles against her past of a bad family and always being left behind. Lilly and Nate try to push each other away but when they give into temptation more is on the line than just pride.The Good: The story was pretty damn perfect. Even my cold and perverted heart cracked a little with this one. You'll laugh, you'll cry and you'll get more than a little hot and bothered. The struggles of the characters as they fight against the past to get to something more was truly touching. The heroine is sassy and sexy but still sweet and has such heart.The Bad: Not a god damn single thing. Even the ending was perfect. My heart is not as pervy and stone cold as I thought.Final Note: Totally worth reading. So many romance novel just seem to blend together and follow the same plot line. This novel just adds something more. More heart, more story, more sexy. Although this is the second novel in the Falling for You series you can read it as a stand alone. I still have not read the first, but will definitely be doing so in the near future. This was the first book in a while that I could not stand to put down.Favorite Quotes:&#34;And there was no way she could go to prison. She looked terrible in orange. Guess she'd have to get creative when hiding the body.&#34;&#34; 'We even brought a skunk home one time, thinking if we gave it a bath it wouldn't stink so badly.' Nate chocked on his drink, but he was grinning. 'Why in God's name would you do that?' She shrugged. 'Poor thing looked so lonely sitting on the side of the road all by himself.' &#34;&#34;Shock and awe stole any words he might have produced.&#34;"
2014-07-12,B00I1Z52P4,4.0,very helpful,AG078KHF94Y9O,"I love the fact that this book was quick, easy to read, and straight to the point! Very good read"
2014-03-8,B00I28V35S,5.0,A great series,AV3L7SJ2RSACJ,"Arrianna and Desmond were meant to be together. They had something more important to focus on. There were several bumps in the road. I absolutely enjoyed reading this series.. there was LOVE, LUST, turmoil and good vs evil. This book had it ALL..."
2014-01-29,B00I2W94IW,5.0,Almost Perfect!,A1FJ6YD0TL90GN,"I needed this book as soon as I finished book 1. And I began reading it and could not put it down. Had to drag myself away to do my work. An almost perfect story. A few months after Liz leaves London and  Gabriel, she is alone and pregnant. Still independent and working towards her degree and still working full time. When she has to see Gabriel to sign the final paperwork, he doesn't seem to know her. She is heart broken. He is in pain from the accident and it shows on his face, at least to her. What will happen when work finds out who the father of her baby is? What does Gabriel have up his sleeve for Liz and her baby? Will Gabriel learn to accept her independence or lose her in the end? Will Liz follow Gabriel's rules? There are some twists to this one that I was not expecting but loved them all. Yes there is a cliffhanger but the story is well worth the read. Wait for the last book if you want, then read them all together. Either way, you will not be able to put your kindle, nook or other reading device down. Great job once again Magda Alexander and can't wait for book 3."
2014-03-23,B00I2ZY6O6,4.0,Melt My Heart: A Valentine's Day Collection (Crimson Romance),A1CVGZYPULV9P1,"Four sexy stories to heat up your night, whether is Valentine's Day or any other time of year.  You'll love them."
2014-03-18,B00I47UCSQ,5.0,Love Bradley!!,A2ZV5TJGI25NH7,"I have to tell you that this is a great series.  Bullet is an exception, although frustrating, book and the best in the series.  I haven't read Clay/Jet's story yet but I have read the other three.  I didn't write a review for Ethan's book because I still don't think much of his character.  Jade put forth a good effort to redeem Ethan but as far as I am concerned his character was weak.Anyway back to Brad - I love Brad's character.  So sad what he had to endure and once again, as I reviewed in Bullet Val was such an idiot to not see how much Brad love her throughout.  Although reading Fully Automatic was much like re-reading Bullet it was different in that we were reading Brad's POV.  We know that while he was discreet he didn't just sit back without his own affairs.Good job to Jade.  Very realistic in that although filled with angst the stories are realistic and heart wrenching at times."
2014-05-10,B00I481HSO,4.0,I'm intrigued.,A3VETQ4MCUBHB7,"I like Ms. Wright's writing.  She has a way with words that pulls you into her story and won't let you go. For example: &#34;Noc, claimed he was a spoken word artist, but he was actually just a skinny Puerto Rican guy who sold drugs and wrote lyrical rhymes that would cause Dr. Seuss to rise from his grave and slap him.&#34;She also makes me laugh out loud which not enough books do frankly.  I will be eternally grateful to her for sharing the V.I.B test as well as the meaning behind it (if you wanna know read the book). Her characterizations are well thought out, fun, and the protagonists as well as some other characters seemed to leap off the page and announce themselves occasionally as here for a good time. I even loved how she sensually used food throughout the story.So why four stars you ask?Again for me it's a matter of opinion and personal likes (oh alright it's a personal quirk).  I have a problem with polygamous relationships. I just don't get it and not being a prude or being open minded (both of which I am) hasn't helped me to change my mind. I've read many books about them and I still feel woefully confused and behind the eight ball on the subject.It was particularly difficult for me in this book cause I liked Jasmine. She seemed like a smart, interesting woman who would not put up with the crap Chase Stone put out (I don't care how fine or rich or sexy, or... did I mention he was really rich?).  And as for his other women, I kept wishing for female characters in other books who are tougher than me to come over and put a nice case of whip a$$ on them. They needed it.  Believe me.Alright I'll get off my peevish soapbox and get to the important point.  Like many others I read this book because my book club strongly suggested it and it is not only worth the read, I enjoyed it more than I thought I would. I would recommend it as a fun read that will challenge your social mores. Life's a bore without some challenges so I'll be reading book 2."
2014-05-29,B00I4ZIZ9Q,5.0,An interlude . .,A3OPO37V6UQ3SM,"I have a love-hate relationship with novellas. I usually feel cheated by authors writing 100 page stories and luring me into what amounts to a reader's one night stand.  However,  the premise of this story was orchestrated brilliantly and perfectly.  A chance meeting on a plane, a snow storm and a woman at a crossroads in her life makes for a perfect romantic interlude!"
2014-02-4,B00I52PPT6,5.0,The Tycoon's Make-Believe Fiancee,A2YJ8VP1SSHJ7,"Short but sweet. Loved the alpha males and how they take charge. Such a sweet and romantic story, parts of it very funny."
2014-06-30,B00I64EKOE,2.0,So So,A37V075RLK14A0,"The first book was a lot better than the 2nd book. When I read a street/hood book I want it to be as realistic as possible. I don't want to give away the story, but I will say that it became almost comical. (Ray). I expected a lot more but was let down. Hood books stop with the &#34;Hollywood &#34; mentality. Keep it gully, street, and hood!!!!"
2014-06-23,B00I6MCR3W,4.0,Too forgiving,AN4D7W2M9XLG4,"Great book, very nice story.  I was shocked that he was so forgiving given how he was treated and loved how it ended.  Want to hear more!"
2014-05-28,B00I7EOX68,2.0,The Silent Reporter,A21Q18JIMSWIFA,This seems like &agrave; lot of clich&eacute;s. The detective has become an alcoholic because his pregnant wife died in a car accident. The young man is &agrave; reporter but not really working for the paper. A man commits suicide but not really. I found the characters one deminsional. This story is like so many others I have read. I am guessing if you want something to read that you don't have to get interested in this would do it.
2014-02-8,B00I7EUDHQ,1.0,Reads like an advertisement with external links,A3EPHBMU07LZ50,"Feb 9: NOTE the authors commented the term Little Aussie Gluten Flour will be removed by February 11 when their cookbook is updated. The external link to their proprietary pie crust recipe is included as a convenience, according to one of the authors. Below is the original review.I downloaded the Allergy Friendly Eats: A Collection of The Little Aussie Bakery & Cafe's Most Popular Gluten-Free & Allergy Friendly Recipes cookbook by authors Rita Sturzbecher and John Apostolovic and was a bit disappointed to find the authors included external links to their website to get recipes. I do believe if I pay for a cookbook it should contain all the recipes needed to prepare a dish. I should not have to depend on Internet access to complete a recipe. Also, their cookbook lacks an interactive table of contents making it a bit more difficult to find the recipes you would like to prepare.Also, some of the recipes call for proprietary ingredients such as Little Aussie GF Flour.I do like how the authors stated all the recipes are gluten free and are free of the top 10 allergens unless otherwise noted. You will read an index of recipes and there are notations stating if there is a possible allergy ingredient used to prepare the recipe. You will find numerous color photos showing completed recipes.Some of the recipes you will find in their cookbook include:Spinach Quiche with the notation ""Contains dairy."" This recipe uses Little Aussie GF Flour and includes an external link for the pie crust recipe needed to make the quiche.Mini Chorizo French Toast (You will need to purchase the Little Aussie GF buns to complete the recipe).Creamy Rice PuddingAlmond Tea Cake (Recipe says contains the notation ""Contains eggs and almonds."" (You will need to purchase the Little Aussie GF flour to complete the recipe).Dairy-Free Garlic ""Butter""Australian Lamb Pie (You will need to buy and pick up the pie crust from the Little Aussie Bakery or make the pie crust by finding their recipe online using an external link).Ox Blood Chocolate Cake with the notation ""Contains eggs."" (You will have to purchase the Little Aussie GF flour to complete the recipe. There is a link to the Little Aussie Bakery & Cafe to purchase the flour).As you can see this cookbook reads more like an advert than a true stand alone cookbook. You will need to use the enclosed cookbook links to find the extra recipes or ingredients you need to prepare the recipes.Note: I suffer from potentially life threatening allergies, so I am always on the lookout for good allergy recipes, and cookbooks. I wish their cookbook had been what I had hoped for.Recommend with caveats given.MR"
2014-02-12,B00I7UDZ1G,5.0,Excellent natural recipes,A3N4HVBQM78HSC,This book .....though small .....is a wonderful collection of simple homemade recipes for various illnesses......explaining the procedures making ointments...tinctures....infusions.....and  teas
2014-05-15,B00I7VVZAI,5.0,Waooooo!,A3ARC9Q4XR98KN,"I am this weeks into this kind of stories. It got from the start.  Loved the way the writer develops the plot, and the ending was unexpected.  A MUST READ"
2014-04-24,B00I82A8RM,5.0,Awesome,A1LF95D9SPKQQN,"This is book five and brings the original story arc, Caleb and Gray, to an apex of sorts. And I love Caleb... He is my favourite character and what he does in this book... *melts*.Now I have to wait for book 6, but at least there wasn't a huge cliffhanger, just a huge hint of where this story may go next... *can't wait"
2014-02-15,B00I8X696K,5.0,Another Great Book In The Series,AVPQSHM5OMAYQ,I have enjoyed every book in the series and enjoyed thIs one just as much as the others.  Ms. Taylor's books always have a great storyline and I find them fun to read. She is one of my favorite authors.
2014-03-28,B00I8YCVKW,5.0,great story,A22QC93JS1I7KC,Rebecca Elise wrote a great book here that I would recommend to anyone who enjoys a decent romance. Very good job.
2014-02-27,B00I8ZG1UW,5.0,A Deliciously Excellent Recipe Book,A1U5XB6PCIDLIK,"Since I started doing this juicing thing, I have more energy and feel better. One of the benefits for me is, instead of having a donut or six, I have a glass of juice, anything that keeps me away from the junk food is good. I have enjoyed the flavorful recipes and have told my friends about it. This is simply great stuff and well worth the time, the rewards are awesome! Thanks Beau for a wonderful collection of juice recipes that I'll be using for months to come."
2014-03-28,B00I91EQCA,2.0,Don't bother,A2G8DRR5WT0QN2,"Maybe it is just because I just finished an incredibly well written book that I struggled so much with this one.  Nah, I just think this is an immaturely written, boring book.  The main character, Jette, is ridiculously immature-especially so because she supposedly comes from a foster child background with little to no stability, but somehow afforded culinary school as an out-of-state student.  She is self sabotaging and way too much drama. The book actually lets us know when Jetter checks her Facebook and Twitter feeds.  Seriously?  The writing is overly descriptive, also.  It starts out as a love story to the Jersey Shore, as if I care about the minute details.  I suppose that establishes the author's &#34;local&#34; Jersey credentials.  When there are SO MANY good books out there, don't waster your time on this one."
2014-03-2,B00IA6RAKE,5.0,Try it out!,A3PTWPKPXOG8Y5,I really enjoyed reading this book! It helped me to increase my brain power day by day. I've been looking for a book that would help me improve my memory and train my overall intelligence and I must say I've found it! It's very well written and I will recommend it to all those who need to improve their brain skills.
2014-02-6,B00IA7IBWY,5.0,"Smart, Funny, & Sexy read",A2TNEAZVN7ZJJE,"Ms. DeWylde takes readers on a journey to Avalon, an immortal resort spot, in Book 2 of her Desperate Housewives Series. This book features characters from book 1 as well as introducing new gods and goddesses and some favorite characters from the Legend of Camelot. It switches from points of view of Artemis, Gwen aka Guinevere, Morgan aka Morgan the Fey, Aphrodite, and Vivienne aka Lady of the Lake and their adventures on Roundtable Lane.Artemis, on advice from Aphrodite, goes to Avalon to lose her virginity to Mordred. After a spat with Ares, Aphrodite decides to join Artemis in Avalon. They have no clue what love or fate has in store for them when they get there.The men are Arthur, Mordred, Hector de Maris, Lance aka Lancelot, and Aeron who is the Welsh god of war and slaughter.I loved how it wasn't easy for the characters to get to their HEAs. I also loved how she writes unconventional hookups - ones the reader doesn't expect.This is a well written, smart, funny and sexy book and the perfect beach read.I can't wait to read the next installment.I received an Advanced Reader copy of this book in exchange for an honest review"
2014-04-4,B00IA9TLBM,4.0,Great Read!,A1EOY4JYCLYX2Y,This was a breath of fresh air from my usual reads.  I highly recommend this series to anyone stuck in a rut looking for a good book to pass the day.
2014-05-7,B00IAPM9R4,4.0,Can Be Read As Stand Alone,A27LD195Y7IJ53,"This was a 4.5 star read for me. I loved the dialogue and the way the relationship grew in this funny and steamy read. What I didn't like was the build up was over 50% of the book and that is my #1 pet peeve. I have not read any other books in the series and had no problems following, so this can be read as a stand alone."
2014-06-20,B00IAQPW9A,4.0,good reading,A29YR859NMPTFL,I enjoyed this book was fun but scary and made you care for the people in it could not wait for the next book
2014-03-11,B00IC9UIK8,5.0,ENJOYED,A2GKHBI80UZMWJ,"just when you Thought you had it all figured out a twist was thrown in...easy ,fast ,read and most definitely would recommend . I will read part 2 to see what new twist the author has for it."
2014-04-26,B00ICC4CH0,5.0,Yummy SEALS,A1RJ99RN11AC4O,"With 8 stories of fantastic Navy SEALS, you realize just what these men have gone through to protect our country, and the price they have frequently paid. What we ask of them is often brutal. When they come home they are not the same. Thank God there are women out there who can love and understand these damaged and flawed men. Read this collection of stories and love those guys who have given their best for our country!"
2014-07-19,B00ID8IH60,1.0,Very Poor wrtten book,A171L7UJTO7HXU,"not worth even being free to read, then they want you to spend $2.99 for the second book don't even both"
2014-03-17,B00IDC8QBC,5.0,A++++,A32D1Y2M5QWENX,Learned a lot of new stitches. Easy to follow instructions .. some patterns are so hard to follow but this book goes step by step thru each step..
2014-02-13,B00IE4QU7Q,5.0,Another hit,A385D6QCSMOMZU,"What's not to love it's about bikers!  Hard gritty dark everything you want in a story. Axel 's struggle with his past, Meadows struggle with her present. When the two come crashing down around them even they don't know what'll happen. Meadows determination to fight to bring back the Axel she remembers and for Axel to remember the girl he still loves. Bella does not disappoint!"
2014-02-13,B00IF9BID6,5.0,Oh my goodness,A13E1XM6810D7L,"Love love love!!!!!!!!! The second book!!!! I might just hate the author though. Really? Leaving that cliff hanger??!!  I read this book in one sitting, I couldn't put it down!!  The characters are done perfectly!! So we'll if fact that I would happily reach into the book and take care of the problem myself. Gaaahh so annoying. I am sitting on the edge of my seat waiting for the third book!! Please let it be out soon!!"
